movie_id;features
194644;255,72,0.36,0.64,0.26,0.39,0.2,0.07,0.08,403099,1113,0.041
194646;585,135,0.37,0.63,0.33,0.29,0.19,0.1,0.1,192870,2616,0.094
194656;7,2,0.42,0.58,0.26,0.27,0.21,0.15,0.11,6691,1310,0.072
194664;102,7,0.27,0.73,0.54,0.18,0.17,0.07,0.05,73410,1381,0.06
194666;15,7,0.51,0.49,0.17,0.2,0.25,0.24,0.13,59849,1889,0.103
194680;16,4,0.37,0.63,0.32,0.25,0.21,0.17,0.05,7857,1014,0.033
194682;0,0,0.22,0.78,0.5,0.5,0.0,0.0,0.0,2124,714,0.0
194686;40,8,0.49,0.51,0.21,0.22,0.2,0.21,0.17,11594,2431,0.056
194692;16,5,0.31,0.69,0.39,0.3,0.23,0.04,0.04,31257,1314,0.024
194696;45,7,0.4,0.6,0.29,0.19,0.31,0.15,0.06,38155,1559,0.075
194706;311,78,0.53,0.47,0.2,0.17,0.22,0.12,0.29,48030,1152,0.023
194722;178,91,0.47,0.53,0.2,0.25,0.23,0.14,0.18,29868,2061,0.056
194724;5,1,0.6,0.4,0.12,0.14,0.22,0.26,0.26,7999,1497,0.103
194728;671,122,0.37,0.63,0.29,0.28,0.22,0.17,0.04,48465,2083,0.049
194729;1391,187,0.34,0.66,0.35,0.31,0.19,0.1,0.05,44966,5065,0.055
194734;2,0,0.27,0.73,0.17,0.67,0.17,0.0,0.0,4230,209,0.0
194738;49,6,0.39,0.61,0.38,0.13,0.19,0.22,0.09,740638,1791,0.068
194762;1,0,0.29,0.71,0.51,0.26,0.1,0.09,0.05,1840,1483,0.023
194772;9,1,0.41,0.59,0.26,0.21,0.31,0.13,0.09,5514,1433,0.055
194783;1,0,0.4,0.6,0.23,0.34,0.21,0.15,0.06,4717,1045,0.056
194785;1176,460,0.42,0.58,0.4,0.11,0.2,0.18,0.12,199739,1875,0.077
194797;1,0,0.55,0.45,0.04,0.26,0.17,0.39,0.13,527,764,0.0
194799;1,0,0.36,0.64,0.39,0.2,0.25,0.08,0.08,2157,1472,0.023
194801;13,3,0.46,0.54,0.23,0.26,0.15,0.23,0.14,47218,1856,0.085
194811;5,2,0.2,0.8,0.6,0.28,0.11,0.0,0.01,75939,1620,0.41
194823;10,4,0.34,0.66,0.33,0.33,0.16,0.17,0.01,16070,1064,0.051
194827;1,0,0.55,0.45,0.18,0.23,0.1,0.11,0.39,15463,1220,0.037
194831;2,1,0.35,0.65,0.33,0.18,0.37,0.08,0.04,10904,2652,0.029
194835;60,13,0.3,0.7,0.45,0.24,0.17,0.08,0.06,6456,1072,0.009
194837;13,2,0.38,0.62,0.35,0.24,0.16,0.2,0.05,65765,993,0.024
194843;7,4,0.38,0.62,0.29,0.31,0.23,0.08,0.08,31741,3200,0.043
194845;17,4,0.39,0.61,0.33,0.26,0.15,0.15,0.11,8646,1522,0.022
194861;1,0,0.66,0.34,0.1,0.14,0.08,0.33,0.35,13136,1810,0.012
194871;9,2,0.35,0.65,0.41,0.21,0.2,0.07,0.11,2139,1192,0.0
194873;94,17,0.42,0.58,0.27,0.29,0.2,0.07,0.16,105034,1296,0.042
194891;3,0,0.39,0.61,0.35,0.18,0.18,0.29,0.0,378,880,0.0
194903;454,83,0.48,0.52,0.17,0.25,0.25,0.17,0.15,135806,3083,0.062
194919;1633,417,0.35,0.65,0.39,0.24,0.18,0.14,0.06,4248,1437,0.038
194927;6,1,0.4,0.6,0.26,0.26,0.23,0.18,0.07,68950,1266,0.051
194929;2,1,0.24,0.76,0.58,0.22,0.1,0.06,0.04,15636,829,0.011
194931;3,0,0.44,0.56,0.25,0.23,0.26,0.08,0.17,34091,1102,0.023
194935;1,0,0.43,0.57,0.3,0.24,0.19,0.11,0.16,12878,1566,0.034
194945;386,138,0.44,0.56,0.26,0.2,0.28,0.13,0.12,6828,2093,0.01
194947;165,51,0.36,0.64,0.43,0.27,0.04,0.12,0.14,59623,1312,0.026
194949;1,0,0.41,0.59,0.26,0.31,0.14,0.14,0.14,2969,1140,0.029
194951;456,108,0.32,0.68,0.42,0.27,0.1,0.12,0.08,24625,1251,0.038
194953;1,0,0.45,0.55,0.24,0.25,0.19,0.13,0.19,3247,2301,0.0
194955;0,0,0.55,0.45,0.12,0.31,0.12,0.12,0.31,872,574,0.0
194959;224,93,0.4,0.59,0.36,0.17,0.22,0.12,0.14,20597,2603,0.021
194967;2,0,0.4,0.6,0.21,0.42,0.14,0.08,0.15,3386,1627,0.0
194969;0,0,0.46,0.54,0.1,0.35,0.27,0.2,0.08,5669,1106,0.014
194975;255,35,0.41,0.59,0.32,0.26,0.13,0.14,0.14,12537,1077,0.081
194977;54,20,0.42,0.58,0.27,0.29,0.17,0.13,0.14,7635,1553,0.031
194983;412,190,0.25,0.75,0.49,0.33,0.1,0.04,0.05,102450,1448,0.04
194985;140,44,0.36,0.64,0.34,0.26,0.21,0.09,0.09,34951,1623,0.028
194987;7,1,0.29,0.71,0.45,0.27,0.15,0.07,0.07,20857,914,0.023
194989;768,158,0.32,0.68,0.43,0.22,0.23,0.09,0.04,155462,2665,0.094
194991;2,0,0.56,0.44,0.2,0.12,0.14,0.26,0.28,2342,1140,0.01
194993;14,5,0.34,0.66,0.31,0.34,0.21,0.12,0.03,12750,1293,0.111
194995;38,6,0.44,0.56,0.2,0.26,0.3,0.13,0.11,41388,1820,0.073
194997;770,205,0.39,0.61,0.17,0.46,0.21,0.1,0.07,627728,3887,0.109
194999;14,3,0.55,0.45,0.16,0.2,0.18,0.15,0.31,60991,6653,0.071
195001;277,75,0.39,0.61,0.26,0.27,0.32,0.08,0.07,419078,1573,0.101
195007;1,0,0.32,0.68,0.33,0.33,0.22,0.09,0.02,4432,835,0.041
195017;1,0,0.41,0.59,0.27,0.3,0.16,0.16,0.11,2583,820,0.024
195021;228,73,0.26,0.74,0.58,0.14,0.15,0.05,0.08,185330,5851,0.051
195033;17,1,0.36,0.64,0.33,0.26,0.22,0.1,0.09,14389,870,0.041
195041;434,83,0.48,0.52,0.29,0.16,0.2,0.15,0.2,3517,1947,0.019
195045;61,7,0.45,0.55,0.24,0.24,0.25,0.15,0.14,7852,1190,0.044
195051;1,0,0.47,0.53,0.29,0.12,0.32,0.05,0.22,1820,910,0.012
195065;22,6,0.43,0.57,0.26,0.27,0.19,0.16,0.12,14066,2114,0.043
195067;25,4,0.57,0.43,0.08,0.24,0.23,0.23,0.21,14283,1198,0.029
195071;5,0,0.55,0.45,0.28,0.06,0.11,0.25,0.29,2900,2036,0.0
195075;22,8,0.44,0.56,0.33,0.19,0.21,0.1,0.18,20917,954,0.02
195077;0,0,0.3,0.7,0.45,0.27,0.09,0.09,0.09,1925,1292,0.0
195081;2,0,0.43,0.57,0.14,0.31,0.38,0.07,0.1,5282,1617,0.015
195087;9,3,0.4,0.6,0.27,0.33,0.15,0.12,0.12,4547,1704,0.0
195091;120,43,0.32,0.68,0.4,0.27,0.17,0.13,0.03,11976,1833,0.058
195095;16,5,0.42,0.58,0.27,0.25,0.26,0.09,0.14,36793,11450,0.031
195121;2,0,0.25,0.75,0.5,0.25,0.2,0.04,0.01,2566,937,0.033
195123;225,45,0.2,0.8,0.67,0.15,0.09,0.06,0.03,4619,1308,0.037
195135;374,75,0.42,0.58,0.26,0.2,0.29,0.11,0.14,108333,2684,0.063
195141;1,0,0.32,0.68,0.33,0.22,0.33,0.11,0.0,604,492,0.0
195149;2,0,0.49,0.51,0.26,0.21,0.17,0.11,0.26,2772,749,0.033
195159;21,2,0.59,0.41,0.19,0.17,0.07,0.23,0.34,11707,1068,0.06
195161;22,3,0.6,0.4,0.12,0.19,0.16,0.19,0.33,50798,991,0.021
195163;813,187,0.47,0.53,0.17,0.26,0.26,0.17,0.14,13320,1086,0.046
195165;581,235,0.58,0.42,0.15,0.12,0.23,0.19,0.31,1721,1185,0.0
195167;26,7,0.37,0.63,0.3,0.32,0.18,0.14,0.07,225457,3900,0.071
195169;0,0,0.4,0.6,0.33,0.2,0.2,0.13,0.13,1816,848,0.0
195171;6,1,0.56,0.44,0.13,0.19,0.22,0.21,0.25,13865,797,0.033
195175;47,10,0.4,0.6,0.28,0.23,0.27,0.12,0.1,35634,1300,0.025
195183;1,0,0.24,0.76,0.6,0.19,0.13,0.05,0.02,7794,1409,0.038
195201;11,3,0.27,0.73,0.52,0.21,0.15,0.08,0.04,6670,2289,0.049
195227;2,0,0.29,0.71,0.42,0.36,0.07,0.08,0.08,767,304,0.012
195229;3,2,0.46,0.54,0.21,0.2,0.26,0.23,0.1,10566,2683,0.111
195231;231,63,0.52,0.48,0.19,0.25,0.15,0.15,0.27,139918,1446,0.102
195233;177,23,0.55,0.45,0.16,0.19,0.25,0.11,0.3,23951,2400,0.05
195237;3,1,0.44,0.56,0.33,0.2,0.12,0.19,0.17,2405,1018,0.01
195239;4,1,0.58,0.42,0.07,0.17,0.26,0.37,0.13,8677,1399,0.088
195251;1741,267,0.48,0.52,0.2,0.26,0.18,0.16,0.19,6187,1166,0.053
195255;48,12,0.26,0.74,0.5,0.33,0.09,0.05,0.03,29007,1379,0.054
195257;3,1,0.53,0.47,0.19,0.25,0.13,0.19,0.25,3530,2311,0.011
195267;29,8,0.35,0.65,0.35,0.31,0.17,0.1,0.06,86411,953,0.032
195283;426,89,0.41,0.59,0.28,0.24,0.23,0.15,0.1,16064,1642,0.076
195289;722,181,0.39,0.61,0.29,0.28,0.24,0.13,0.06,109285,2983,0.021
195291;29,3,0.56,0.44,0.13,0.14,0.28,0.26,0.19,3430,1661,0.05
195293;438,89,0.43,0.57,0.23,0.27,0.23,0.14,0.12,265295,1698,0.072
195295;3,0,0.41,0.59,0.3,0.27,0.16,0.12,0.14,1711,1452,0.015
195297;477,82,0.4,0.6,0.29,0.22,0.25,0.15,0.1,14110,1603,0.105
195299;7,2,0.35,0.65,0.38,0.21,0.24,0.13,0.04,7626,1730,0.082
195301;19,2,0.4,0.6,0.36,0.18,0.17,0.13,0.15,17461,2039,0.121
195303;5,1,0.4,0.6,0.26,0.3,0.25,0.1,0.09,2114,1418,0.059
195305;187,70,0.47,0.53,0.19,0.25,0.25,0.15,0.16,7438,1935,0.051
195307;9,1,0.47,0.53,0.2,0.25,0.22,0.2,0.14,6497,3511,0.03
195315;0,0,0.62,0.38,0.09,0.19,0.16,0.07,0.5,887,1144,0.023
195317;0,0,0.36,0.64,0.36,0.29,0.16,0.13,0.06,1867,966,0.012
195335;1,0,0.63,0.37,0.05,0.2,0.1,0.25,0.4,6749,1639,0.0
195339;179,28,0.52,0.48,0.19,0.17,0.22,0.25,0.17,36267,756,0.039
195343;330,97,0.32,0.68,0.33,0.31,0.28,0.04,0.04,536038,3105,0.086
195349;3,1,0.51,0.49,0.15,0.2,0.26,0.27,0.11,3576,2329,0.022
195351;455,336,0.52,0.48,0.21,0.18,0.17,0.18,0.25,58180,1658,0.039
195365;825,262,0.59,0.41,0.1,0.22,0.17,0.19,0.31,173717,1293,0.061
195367;6,2,0.49,0.51,0.2,0.2,0.29,0.14,0.17,2676,797,0.031
195371;34,8,0.61,0.39,0.15,0.15,0.09,0.25,0.36,15545,812,0.029
195379;2,0,0.39,0.61,0.28,0.3,0.17,0.21,0.04,5149,438,0.024
195385;6,1,0.36,0.64,0.35,0.27,0.19,0.1,0.09,4277,1633,0.036
195391;69,17,0.43,0.57,0.38,0.18,0.17,0.07,0.21,21450,1221,0.052
195401;3,1,0.44,0.56,0.2,0.17,0.37,0.23,0.03,7825,1045,0.125
195415;247,53,0.4,0.6,0.29,0.26,0.2,0.16,0.09,23132,1921,0.042
195427;10,1,0.34,0.66,0.31,0.37,0.17,0.12,0.04,3207,1168,0.011
195429;1,0,0.44,0.56,0.2,0.28,0.24,0.18,0.11,2282,1143,0.065
195431;2,0,0.51,0.49,0.2,0.15,0.23,0.32,0.11,2652,1120,0.068
195435;10,3,0.37,0.63,0.33,0.25,0.26,0.09,0.08,17874,4467,0.037
195437;4358,715,0.39,0.61,0.36,0.21,0.18,0.11,0.14,512957,3732,0.088
195451;11,2,0.36,0.64,0.4,0.2,0.14,0.12,0.13,9465,1373,0.023
195455;3,0,0.5,0.5,0.1,0.21,0.31,0.27,0.11,3038,1286,0.0
195461;2,1,0.56,0.44,0.22,0.15,0.11,0.3,0.23,59563,1677,0.058
195463;6094,1016,0.36,0.64,0.4,0.24,0.16,0.11,0.1,8152,3667,0.0
195467;715,196,0.41,0.59,0.3,0.28,0.15,0.11,0.16,1505,659,0.013
195473;2,1,0.52,0.48,0.05,0.42,0.12,0.19,0.22,3869,1270,0.036
195479;961,220,0.42,0.58,0.33,0.2,0.19,0.14,0.15,35608,1401,0.057
195485;1339,250,0.36,0.64,0.31,0.31,0.2,0.14,0.04,7904,1267,0.02
195487;22,6,0.4,0.6,0.29,0.27,0.16,0.19,0.09,3359,1344,0.028
195489;10,1,0.4,0.6,0.39,0.17,0.16,0.1,0.18,7379,2793,0.045
195497;1152,627,0.37,0.63,0.29,0.35,0.16,0.12,0.09,12999,1874,0.05
195499;479,48,0.43,0.57,0.25,0.32,0.17,0.11,0.16,54018,2023,0.051
195523;185,39,0.41,0.59,0.3,0.22,0.25,0.11,0.12,227140,3021,0.047
195533;2,0,0.43,0.57,0.29,0.22,0.21,0.13,0.15,2334,1114,0.027
195535;148,31,0.4,0.6,0.27,0.29,0.21,0.14,0.09,145286,1113,0.079
195551;181,126,0.38,0.62,0.35,0.24,0.21,0.12,0.09,27286,1672,0.08
195553;11,1,0.42,0.58,0.34,0.15,0.23,0.13,0.15,6841,3646,0.046
195561;32,4,0.46,0.54,0.29,0.18,0.22,0.11,0.2,22221,1134,0.053
195567;3,1,0.54,0.46,0.16,0.12,0.27,0.29,0.17,113093,2131,0.045
195583;1,0,0.57,0.43,0.0,0.0,1.0,0.0,0.0,211,460,0.0
195589;29,10,0.34,0.66,0.45,0.19,0.16,0.06,0.15,95795,1629,0.033
195595;52,51,0.43,0.57,0.23,0.33,0.17,0.14,0.14,8924,1052,0.02
195631;44,18,0.32,0.68,0.5,0.13,0.19,0.09,0.08,1255,549,0.012
195639;739,145,0.37,0.63,0.35,0.25,0.2,0.13,0.08,11341,1192,0.042
195649;87,12,0.39,0.61,0.35,0.17,0.24,0.14,0.1,12018,4621,0.065
195665;14,5,0.61,0.39,0.09,0.06,0.03,0.79,0.02,8367,4448,0.013
195669;62,5,0.37,0.63,0.38,0.14,0.2,0.2,0.09,35725,950,0.027
195671;1506,139,0.31,0.69,0.42,0.34,0.12,0.04,0.08,93572,934,0.081
195681;396,169,0.36,0.64,0.31,0.32,0.19,0.08,0.09,9667,1691,0.01
195689;7,2,0.46,0.54,0.15,0.16,0.5,0.11,0.08,3015,2138,0.012
195703;10,0,0.4,0.6,0.3,0.15,0.33,0.15,0.06,1083,806,0.0
195707;29,6,0.3,0.7,0.42,0.28,0.18,0.09,0.03,4477,1456,0.03
195713;11,3,0.46,0.54,0.23,0.22,0.19,0.23,0.14,114600,1250,0.043
195719;61,13,0.44,0.56,0.3,0.19,0.2,0.13,0.18,119985,2119,0.087
195723;183,47,0.36,0.64,0.35,0.25,0.23,0.06,0.11,4337,916,0.024
195725;1,0,0.38,0.62,0.33,0.16,0.27,0.17,0.07,11295,387,0.018
195733;4,0,0.49,0.51,0.07,0.27,0.41,0.15,0.1,17263,1056,0.053
195739;981,254,0.36,0.64,0.32,0.2,0.32,0.12,0.03,153330,4807,0.082
195745;20,7,0.45,0.55,0.24,0.33,0.13,0.13,0.17,12861,1346,0.039
195749;9,2,0.33,0.67,0.45,0.18,0.22,0.06,0.1,13958,1114,0.027
195755;5,1,0.46,0.54,0.21,0.27,0.17,0.24,0.12,9986,1890,0.067
195757;1,0,0.45,0.55,0.31,0.16,0.19,0.15,0.18,1597,884,0.0
195761;4,1,0.5,0.5,0.15,0.26,0.26,0.16,0.17,9804,1623,0.076
195777;552,120,0.37,0.63,0.39,0.22,0.16,0.13,0.11,4248,1267,0.022
195779;44,21,0.49,0.51,0.22,0.23,0.19,0.14,0.22,215491,1902,0.128
195787;10,1,0.44,0.56,0.23,0.24,0.24,0.15,0.12,183228,3423,0.07
195809;5,2,0.52,0.48,0.14,0.2,0.36,0.09,0.2,4770,1859,0.065
195811;29,9,0.47,0.53,0.22,0.17,0.32,0.19,0.11,79189,4672,0.133
195823;4,0,0.38,0.62,0.26,0.32,0.21,0.18,0.02,7475,6893,0.03
195837;89,13,0.43,0.57,0.27,0.26,0.18,0.14,0.15,62097,2387,0.034
195839;2506,732,0.27,0.73,0.46,0.3,0.18,0.05,0.01,268595,1655,0.052
195847;3,0,0.52,0.48,0.18,0.24,0.2,0.12,0.26,1960,1063,0.032
195849;9,2,0.36,0.64,0.37,0.21,0.2,0.15,0.08,7172,1399,0.033
195855;0,0,0.15,0.85,0.77,0.14,0.06,0.03,0.0,1218,988,0.0
195875;4,2,0.25,0.75,0.6,0.16,0.1,0.1,0.04,8410,3739,0.024
195877;19,5,0.55,0.45,0.13,0.14,0.3,0.26,0.16,3915,1157,0.058
195879;110,10,0.59,0.41,0.19,0.09,0.2,0.22,0.29,258356,5876,0.06
195881;6,2,0.33,0.67,0.31,0.34,0.17,0.14,0.04,72230,1061,0.045
195885;322,131,0.43,0.57,0.25,0.25,0.22,0.19,0.09,264238,827,0.029
195887;976,193,0.53,0.47,0.18,0.19,0.23,0.14,0.25,68153,1829,0.073
195911;3,1,0.43,0.57,0.25,0.2,0.27,0.22,0.05,64535,1166,0.075
195915;57,17,0.53,0.47,0.08,0.27,0.23,0.27,0.14,98038,3434,0.176
195921;130,31,0.42,0.58,0.25,0.24,0.28,0.11,0.12,32422,2403,0.032
195931;11,1,0.45,0.55,0.19,0.23,0.35,0.11,0.12,35049,1039,0.038
195939;1465,213,0.49,0.51,0.23,0.2,0.22,0.16,0.18,384310,2334,0.124
195943;307,48,0.31,0.69,0.39,0.29,0.21,0.05,0.05,3476,1933,0.038
195955;573,114,0.41,0.59,0.26,0.24,0.31,0.08,0.11,18290,1336,0.089
195969;15,8,0.37,0.63,0.31,0.28,0.24,0.12,0.05,21924,2111,0.047
195971;202,26,0.33,0.67,0.38,0.31,0.14,0.1,0.07,300948,1689,0.019
195975;64,21,0.39,0.61,0.2,0.41,0.23,0.12,0.04,11653,2022,0.038
195979;3,0,0.41,0.59,0.33,0.24,0.17,0.13,0.14,6865,1473,0.041
195987;0,0,0.38,0.62,0.33,0.21,0.23,0.14,0.08,1085,1538,0.0
195989;17,1,0.55,0.45,0.18,0.11,0.24,0.24,0.24,7768,1336,0.123
195991;5,1,0.46,0.54,0.26,0.3,0.14,0.1,0.21,256653,7888,0.089
196005;4,0,0.54,0.46,0.2,0.2,0.13,0.2,0.27,1736,896,0.021
196011;1,0,0.41,0.59,0.3,0.25,0.17,0.12,0.16,2953,726,0.015
196019;1639,307,0.44,0.56,0.23,0.3,0.19,0.14,0.14,15261,2833,0.03
196021;233,51,0.33,0.67,0.4,0.25,0.19,0.1,0.06,158030,1412,0.104
196023;13,5,0.44,0.56,0.24,0.24,0.25,0.19,0.09,3957,1986,0.029
196035;6,2,0.38,0.62,0.29,0.31,0.21,0.13,0.07,3247,2005,0.0
196037;132,33,0.36,0.64,0.39,0.28,0.11,0.08,0.15,1142783,1739,0.125
196039;199,63,0.56,0.44,0.17,0.2,0.14,0.24,0.26,2945,1902,0.01
196041;1,0,0.21,0.79,0.6,0.2,0.2,0.0,0.0,126,360,0.0
196047;4,1,0.37,0.63,0.31,0.26,0.27,0.08,0.09,2628,1097,0.021
196053;16,2,0.34,0.66,0.31,0.38,0.16,0.1,0.06,18227,1101,0.043
196065;37,7,0.35,0.65,0.33,0.28,0.22,0.12,0.05,23510,2288,0.056
196067;2,0,0.53,0.47,0.19,0.19,0.19,0.19,0.24,2362,933,0.021
196073;13,2,0.45,0.55,0.25,0.18,0.31,0.12,0.15,19205,665,0.011
196081;121,11,0.41,0.59,0.29,0.21,0.29,0.1,0.12,7004,794,0.041
196087;57,25,0.45,0.55,0.18,0.32,0.21,0.12,0.17,5109,1106,0.011
196093;3185,779,0.47,0.53,0.22,0.25,0.17,0.21,0.15,2776,1027,0.015
196095;114,10,0.3,0.7,0.46,0.25,0.17,0.05,0.07,49449,1186,0.043
196101;178,55,0.4,0.6,0.23,0.29,0.31,0.1,0.08,23971,1779,0.061
196111;69,29,0.37,0.63,0.26,0.32,0.23,0.11,0.08,31787,1208,0.021
196113;8,2,0.38,0.62,0.35,0.21,0.22,0.12,0.09,5102,2319,0.037
196115;50,29,0.59,0.41,0.12,0.16,0.16,0.27,0.29,42016,3025,0.096
196117;3,1,0.47,0.53,0.24,0.2,0.15,0.24,0.16,5063,1239,0.031
196121;5,1,0.4,0.6,0.32,0.3,0.11,0.13,0.15,5902,1071,0.026
196137;4,1,0.52,0.48,0.12,0.18,0.41,0.11,0.17,1703,880,0.0
196147;988,220,0.24,0.76,0.54,0.27,0.12,0.05,0.02,3004,1610,0.0
196175;14,2,0.35,0.65,0.36,0.31,0.13,0.12,0.09,533850,1490,0.094
196191;252,66,0.21,0.79,0.55,0.27,0.14,0.03,0.01,15210,2875,0.01
196205;0,0,0.24,0.76,0.6,0.2,0.0,0.2,0.0,251,312,0.0
196209;354,163,0.36,0.64,0.39,0.23,0.17,0.1,0.12,47647,1090,0.067
196223;3,0,0.45,0.55,0.19,0.3,0.28,0.1,0.13,5120,3214,0.045
196231;4,2,0.33,0.67,0.42,0.22,0.18,0.12,0.05,1954,785,0.0
196233;3,1,0.36,0.64,0.35,0.24,0.21,0.1,0.09,1660,811,0.0
196239;280,30,0.52,0.48,0.17,0.14,0.12,0.53,0.04,89769,1206,0.082
196243;1,0,0.36,0.64,0.36,0.23,0.24,0.16,0.01,1609,1235,0.0
196251;4,2,0.38,0.62,0.32,0.17,0.33,0.11,0.08,1219,613,0.0
196255;3,1,0.5,0.5,0.22,0.19,0.24,0.15,0.2,17967,1721,0.151
196257;10,1,0.32,0.68,0.37,0.27,0.25,0.07,0.04,2953,1115,0.012
196267;298,63,0.29,0.71,0.42,0.3,0.19,0.05,0.03,25787,1593,0.052
196297;160,124,0.36,0.64,0.37,0.24,0.19,0.1,0.09,40857,1822,0.063
196307;334,40,0.58,0.42,0.11,0.16,0.29,0.23,0.22,8659,1332,0.015
196321;4363,1035,0.3,0.7,0.42,0.27,0.17,0.11,0.03,121511,2696,0.078
196339;16,3,0.46,0.54,0.23,0.24,0.2,0.17,0.16,10977,896,0.035
196341;106,19,0.47,0.53,0.23,0.23,0.21,0.18,0.14,30811,4258,0.07
196343;248,28,0.68,0.32,0.11,0.09,0.17,0.18,0.45,105817,2839,0.063
196345;121,40,0.47,0.53,0.15,0.24,0.32,0.19,0.1,32676,2951,0.063
196349;1,0,0.56,0.44,0.0,0.5,0.0,0.0,0.5,45997,9382,0.0
196363;0,0,0.43,0.58,0.25,0.5,0.0,0.25,0.0,3932,3712,0.0
196365;25,2,0.37,0.63,0.15,0.45,0.27,0.06,0.06,3241,1403,0.021
196373;58,19,0.33,0.67,0.29,0.42,0.15,0.09,0.04,10878,2062,0.074
196381;7,0,0.51,0.49,0.16,0.25,0.22,0.18,0.21,2239,1259,0.023
196395;54,7,0.41,0.59,0.32,0.23,0.16,0.15,0.13,14889,1988,0.04
196397;23,11,0.33,0.67,0.39,0.33,0.1,0.09,0.08,4287,2341,0.061
196399;2,1,0.38,0.62,0.4,0.18,0.16,0.17,0.1,14253,2553,0.103
196401;54,24,0.23,0.77,0.53,0.3,0.13,0.03,0.01,28955,1486,0.048
196405;1,0,0.21,0.79,0.59,0.23,0.13,0.05,0.01,1472,920,0.022
196407;2,4,0.58,0.42,0.13,0.18,0.17,0.24,0.27,11222,3413,0.043
196417;137,125,0.46,0.54,0.3,0.17,0.13,0.19,0.2,7273,932,0.034
196421;528,90,0.32,0.68,0.38,0.26,0.24,0.08,0.04,126489,1054,0.039
196425;0,0,0.56,0.44,0.2,0.0,0.2,0.6,0.0,4885,1011,0.0
196427;9,1,0.47,0.53,0.28,0.21,0.13,0.24,0.14,32579,2784,0.129
196433;1,0,0.41,0.59,0.28,0.21,0.3,0.14,0.07,3361,1295,0.015
196437;3,1,0.2,0.8,0.64,0.2,0.11,0.03,0.03,5547,1530,0.021
196479;1,0,0.46,0.54,0.26,0.2,0.25,0.11,0.18,225206,1452,0.04
196487;64,13,0.44,0.56,0.26,0.22,0.19,0.17,0.15,3461,2380,0.037
196491;0,0,0.38,0.62,0.29,0.14,0.43,0.0,0.14,655,332,0.0
196503;500,129,0.37,0.63,0.34,0.28,0.17,0.11,0.11,3941,1763,0.012
196511;6,0,0.49,0.51,0.23,0.16,0.27,0.19,0.16,6950,1232,0.033
196531;50,13,0.27,0.73,0.52,0.22,0.12,0.1,0.04,44893,1635,0.038
196549;1955,140,0.3,0.7,0.42,0.3,0.13,0.1,0.04,736783,1703,0.042
196565;2,0,0.45,0.55,0.38,0.14,0.05,0.13,0.29,34039,1370,0.035
196567;2,0,0.54,0.46,0.18,0.18,0.18,0.16,0.29,3541,1953,0.057
196597;69,37,0.37,0.63,0.36,0.24,0.19,0.08,0.14,5333,1662,0.02
196611;5,1,0.48,0.52,0.3,0.16,0.16,0.13,0.26,11123,1193,0.031
196619;93,15,0.42,0.58,0.34,0.16,0.21,0.1,0.18,3924,638,0.0
196621;28,4,0.4,0.6,0.33,0.19,0.23,0.15,0.1,8661,2848,0.067
196627;23,7,0.25,0.75,0.52,0.29,0.12,0.03,0.04,7457,1949,0.022
196629;6240,1820,0.42,0.58,0.19,0.3,0.26,0.22,0.03,89228,1084,0.059
196639;1003,248,0.27,0.73,0.49,0.25,0.21,0.05,0.01,438567,1507,0.078
196641;9,1,0.58,0.42,0.19,0.14,0.15,0.19,0.33,26161,1220,0.042
196651;0,0,0.07,0.93,1.0,0.0,0.0,0.0,0.0,335,560,0.0
196667;43,20,0.38,0.62,0.29,0.26,0.22,0.13,0.09,32826,937,0.032
196671;153,28,0.42,0.58,0.26,0.28,0.2,0.14,0.12,91021,12904,0.077
196675;1,0,0.41,0.59,0.0,0.33,0.67,0.0,0.0,777,215,0.0
196695;22,5,0.46,0.54,0.2,0.26,0.2,0.24,0.09,13692,4072,0.045
196705;298,22,0.48,0.52,0.09,0.24,0.45,0.14,0.09,484354,806,0.143
196707;472,66,0.42,0.58,0.27,0.27,0.15,0.24,0.07,223463,621,0.146
196733;82,11,0.43,0.57,0.26,0.21,0.29,0.11,0.13,57605,1521,0.041
196743;10,4,0.49,0.51,0.2,0.21,0.21,0.23,0.15,8178,705,0.045
196745;4,1,0.35,0.65,0.32,0.26,0.23,0.14,0.05,3675,1406,0.03
196751;256,50,0.55,0.45,0.21,0.16,0.17,0.14,0.33,8952,2804,0.023
196757;3,1,0.33,0.67,0.5,0.12,0.18,0.13,0.07,3513,1145,0.037
196773;3,0,0.43,0.57,0.16,0.33,0.24,0.19,0.08,432860,769,0.05
196777;2,1,0.47,0.53,0.22,0.2,0.23,0.2,0.15,5439,1303,0.023
196785;10,3,0.35,0.65,0.39,0.25,0.15,0.12,0.09,17383,4474,0.0
196793;2,0,0.34,0.66,0.38,0.28,0.13,0.11,0.1,52021,3973,0.07
196801;5,1,0.43,0.57,0.28,0.21,0.22,0.16,0.14,45163,2427,0.107
196839;2221,594,0.4,0.6,0.32,0.25,0.17,0.16,0.1,67297,1440,0.057
196847;4,1,0.36,0.64,0.35,0.3,0.16,0.05,0.14,4011,1448,0.027
196849;3,2,0.4,0.6,0.33,0.25,0.08,0.25,0.08,1515,523,0.0
196861;23,11,0.48,0.52,0.18,0.22,0.27,0.21,0.11,528757,2714,0.217
196883;3,1,0.41,0.59,0.18,0.37,0.23,0.16,0.06,4655,1560,0.067
196887;809,244,0.47,0.53,0.25,0.26,0.18,0.06,0.25,8962,2175,0.02
